Index,Address,Country,Country_Code,Latitude,Location,Longitude,Recorded_Lat,Recorded_Lng,Region,Type,ver_Index
899,"Cholima, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-7.43,Cholima,37.7,-7.43,37.7,Eastern and Southern Africa,correct location data,
900,"Dabaga Uyole, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.83,Dabaga Uyole,34.83,-8.83,34.83,Eastern and Southern Africa,correct location data,
901,"Dakawa, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-7.43,Dakawa,37.7,-7.43,37.7,Eastern and Southern Africa,correct location data,
902,"Ilonga, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-6.77,Ilonga,37.03,-6.77,37.03,Eastern and Southern Africa,correct location data,
903,"Inyala, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.867,Inyala,33.633,-8.867,33.633,Eastern and Southern Africa,correct location data,
904,"Katrin, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.133,Katrin,36.683,-8.133,36.683,Eastern and Southern Africa,correct location data,
905,"Katrin1, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.13,Katrin1,36.68,-8.13,36.68,Eastern and Southern Africa,correct location data,
906,"Katrin2, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.13,Katrin2,36.68,-8.13,36.68,Eastern and Southern Africa,correct location data,
907,"Katrin-ifakara, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.13,Katrin-ifakara,36.68,-8.13,36.68,Eastern and Southern Africa,correct location data,
909,"Maruku, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-1.338,Maruku,32.786,-1.338,32.786,Eastern and Southern Africa,correct location data,
910,"Mbulumbulu, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.25,Mbulumbulu,35.8,-3.25,35.8,Eastern and Southern Africa,correct location data,
911,"Mlingano, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-5.07,Mlingano,38.92,-5.07,38.92,Eastern and Southern Africa,correct location data,
912,"Monduli, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.3,Monduli,36.45,-3.3,36.45,Eastern and Southern Africa,correct location data,
913,"Morogoro, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-6.83,Morogoro,37.65,-6.83,37.65,Eastern and Southern Africa,correct location data,
915,"Ngaramtoni, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.36,Ngaramtoni,36.67,-3.36,36.67,Eastern and Southern Africa,correct location data,
916,"Ngaramtoni-arusha, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.36,Ngaramtoni-arusha,36.67,-3.36,36.67,Eastern and Southern Africa,correct location data,
918,"Selian, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.22,Selian,36.37,-3.22,36.37,Eastern and Southern Africa,correct location data,
919,"Tabora, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-5.02,Tabora,32.8,-5.02,32.8,Eastern and Southern Africa,correct location data,
921,"Tumbi-tabora, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-5.07,Tumbi-tabora,32.73,-5.07,32.73,Eastern and Southern Africa,correct location data,
922,"Ukiriguru, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-2.719,Ukiriguru,33.024,-2.719,33.024,Eastern and Southern Africa,correct location data,
923,"Uyole, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-8.92,Uyole,33.57,-8.92,33.57,Eastern and Southern Africa,correct location data,
924,"Weruweru, Tanzania, United Republic of","Tanzania, United Republic of",TZA,-3.317,Weruweru,37.25,-3.317,37.25,Eastern and Southern Africa,correct location data,
925,"Banmaisomrong, Thailand",Thailand,THA,14.87,Banmaisomrong,101.65,14.87,101.65,Asia,correct location data,
926,"Nakhon Sawan R.c., Thailand",Thailand,THA,15.35,Nakhon Sawan R.c.,100.5,15.35,100.5,Asia,correct location data,
927,"Nakhon Sawan R.c.(2), Thailand",Thailand,THA,15.35,Nakhon Sawan R.c.(2),100.5,15.35,100.5,Asia,correct location data,
928,"Phetchabun, Thailand",Thailand,THA,16.43,Phetchabun,101.15,16.43,101.15,Asia,correct location data,
929,"Phraphutthabat, Thailand",Thailand,THA,14.73,Phraphutthabat,100.6,14.73,100.6,Asia,correct location data,
930,"Sukhothai Province, Thailand",Thailand,THA,0.0,Sawankalok Sukhotha,0.0,17.1446985,99.4375845,Asia,no lat/lng entered / incorrect lat/lng - geocoded location,
931,"Suwan, Thailand",Thailand,THA,14.08,Suwan,101.0,14.08,101.0,Asia,correct location data,
933,"Tak Fa, Nakhon Sawan Province, Thailand",Thailand,THA,0.0,Tak Fa,0.0,15.3525676,100.496798,Asia,no lat/lng entered / incorrect lat/lng - geocoded location,836.0
934,"El Carmen Est, 00129, Saint Helena, Tunapuna-Piarco, Trinidad and Tobago",Trinidad and Tobago,TTO,0.0,El Carmen,0.0,10.5800369,-61.3275496,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
935,"Goldsborough, Tobago, Trinidad and Tobago",Trinidad and Tobago,TTO,11.0,Goldsborough,-61.0,11.2128986,-60.6308368,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
936,"Louis D'or, Tobago, Trinidad and Tobago",Trinidad and Tobago,TTO,11.08,Louis D'or,-60.08,11.2538732,-60.5614864,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
937,"Adapazari, Turkey",Turkey,TUR,40.75,Adapazari,30.38,40.75,30.38,North Africa and Near East,correct location data,
938,"Aydin, 09010, Aydın, Turkey",Turkey,TUR,0.0,Aydin,0.0,37.8413007,27.8328374,North Africa and Near East,no lat/lng entered / incorrect lat/lng - geocoded location,
939,"Aba Annaýew, Ahal, Turkmenistan",Turkmenistan,TKM,0.0,Anny Settl,0.0,38.0466859,58.033832652179576,,no lat/lng entered / incorrect lat/lng - geocoded location,
940,"Bulegeni Secondary, Sironko Kapchorwa Road, Sironko Kapchorwa Road, Buyaga, Sironko, Uganda",Uganda,UGA,0.0,Bulegeni,0.0,1.2932763,34.2852388,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
941,"Uganda, Uganda",Uganda,UGA,0.0,Bulengeni,0.0,1.5333554,32.2166578,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
942,"Kamayanmiggo, Uganda",Uganda,UGA,-0.25,Kamayanmiggo,31.25,-0.25,31.25,Eastern and Southern Africa,correct location data,
943,"Kamenyamiggo, Uganda",Uganda,UGA,-0.25,Kamenyamiggo,31.25,-0.25,31.25,Eastern and Southern Africa,correct location data,
944,"Kampala, Uganda",Uganda,UGA,0.3528,Kampala,32.5801,0.3528,32.5801,Eastern and Southern Africa,correct location data,
945,"Kapchorwa, Uganda",Uganda,UGA,1.38279998302,Kapchorwa,34.5243988037,1.38279998302,34.5243988037,Eastern and Southern Africa,correct location data,
946,"Songagagi, Hoima, Hoima, Uganda",Uganda,UGA,-10.66,"Likonde,songea",35.58,1.6446775,31.2193473,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
947,"Masaka, Uganda",Uganda,UGA,-0.333,Masaka,31.767,-0.333,31.767,Eastern and Southern Africa,correct location data,
948,"Uganda, Uganda",Uganda,UGA,0.0,Msk,0.0,1.5333554,32.2166578,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
949,"Naari, Uganda",Uganda,UGA,0.5333,Naari,34.1167,0.5333,34.1167,Eastern and Southern Africa,correct location data,
950,"Namulonge Uga, Uganda",Uganda,UGA,0.53,Namulonge Uga,32.58,0.53,32.58,Eastern and Southern Africa,correct location data,
951,"Serere, Uganda",Uganda,UGA,1.517,Serere,33.45,1.517,33.45,Eastern and Southern Africa,correct location data,
952,"Tororo, Uganda",Uganda,UGA,0.7,Tororo,34.18,0.7,34.18,Eastern and Southern Africa,correct location data,
953,"Uganda, Uganda",Uganda,UGA,0.0,Uganda,0.0,1.5333554,32.2166578,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
954,"Barnum Mn, United States",United States,USA,46.50241,Barnum Mn,-92.6944,46.50241,-92.6944,Central America and Caribbe,correct location data,
955,"College Station, Texas, United States of America",United States,USA,0.0,"College Station, Texas",0.0,30.6253463,-96.3271538,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
956,"Kenedy County, 78385, Texas, United States of America",United States,USA,0.0,"Kenedy, Tx.",0.0,26.9205171,-97.7461361,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
957,"Sn Antonio, United States",United States,USA,29.42,Sn Antonio,-99.0,29.42,-99.0,Central America and Caribbean,correct location data,
958,"Tifton, Georgia, United States of America",United States,USA,0.0,"Tifton, Georgia",0.0,31.4504629,-83.5084973,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
959,"14 1/2 Street West, 31794, Tifton, Georgia, United States of America",United States,USA,0.0,"Tifton, Georgia (2)",0.0,31.466866,-83.503898,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
960,"Weslaco, Texas, United States of America",United States,USA,0.0,"Weslaco, Texas",0.0,26.1595156,-97.9908429,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
961,"La Estanzuela, Uruguay",Uruguay,URY,-34.33,La Estanzuela,-57.68,-34.33,-57.68,South America,correct location data,
962,"Agua Blanca, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.57,Agua Blanca,-69.22,9.57,-69.22,South America,correct location data,
976,"Las Guacamayas, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.17,Las Guacamayas,-66.97,9.17,-66.97,South America,correct location data,
977,"Las Guacamayas (2), Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.17,Las Guacamayas (2),-66.97,9.17,-66.97,South America,correct location data,
981,"Maracay, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,10.25,Maracay,-67.6,10.25,-67.6,South America,correct location data,
984,"Sabana Del Medio, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.62,Sabana Del Medio,-69.22,9.62,-69.22,South America,correct location data,
997,"Dan Phuong, Viet Nam",Viet Nam,VNM,21.03,Dan Phuong,105.75,21.03,105.75,Asia,correct location data,
1002,"Hoc May District, Hochimin, Viet Nam",Viet Nam,VNM,10.82,"Hoc May District, Hochimin",106.67,10.82,106.67,Asia,correct location data,
1003,"Lam Dong Province, Viet Nam",Viet Nam,VNM,12.0,Lam Dong Province,108.0,12.0,108.0,Asia,correct location data,
1004,"Song-boi, Viet Nam",Viet Nam,VNM,20.48,Song-boi,105.78,20.48,105.78,Asia,correct location data,
1006,"Gandajika, Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",COD,-6.75,Gandajika,23.95,-6.75,23.95,Eastern and Southern Africa,correct location data,
1007,"Mvuazi, Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",COD,-5.45,Mvuazi,14.9,-5.45,14.9,Eastern and Southern Africa,correct location data,
1008,"Golden Valley, Central Province, Zambia",Zambia,ZMB,0.0,"Chisamba, Golden Valley",0.0,-14.971526,28.091192341119783,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1009,"Kasama, Misanfu, Zambia",Zambia,ZMB,-10.2,"Kasama, Misanfu",31.1,-10.2,31.1,Eastern and Southern Africa,correct location data,
1010,"Katuba, Zambia",Zambia,ZMB,-15.17,Katuba,28.23,-15.17,28.23,Eastern and Southern Africa,correct location data,
1011,"Zambia, Zambia",Zambia,ZMB,0.0,Kutumani,0.0,-14.5186239,27.5599164,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1012,"Zambia, Zambia",Zambia,ZMB,0.0,Lyempe,0.0,-14.5186239,27.5599164,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1013,"Zambia, Zambia",Zambia,ZMB,0.0,Magobo,0.0,-14.5186239,27.5599164,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1014,"Magoye, Zambia",Zambia,ZMB,-15.526,Magoye,27.45,-15.526,27.45,Eastern and Southern Africa,correct location data,
1015,"Mansa, Zambia",Zambia,ZMB,-11.12,Mansa,28.53,-11.12,28.53,Eastern and Southern Africa,correct location data,
1016,"Masumba, Zambia",Zambia,ZMB,-13.16,Masumba,31.58,-13.16,31.58,Eastern and Southern Africa,correct location data,
1017,"Mogoye, Zambia",Zambia,ZMB,-16.0,Mogoye,27.6,-16.0,27.6,Eastern and Southern Africa,correct location data,
1018,"Mount Makulu, Zambia",Zambia,ZMB,-15.5,Mount Makulu,28.3,-15.5,28.3,Eastern and Southern Africa,correct location data,
1019,"Mpongwe, Zambia",Zambia,ZMB,-13.533,Mpongwe,28.15,-13.533,28.15,Eastern and Southern Africa,correct location data,
1020,"Msekera, Zambia",Zambia,ZMB,-13.38,Msekera,32.39,-13.38,32.39,Eastern and Southern Africa,correct location data,
1021,"Nanga, Zambia",Zambia,ZMB,-15.767,Nanga,27.92,-15.767,27.92,Eastern and Southern Africa,correct location data,
1022,"Sesheke, Zambia",Zambia,ZMB,-17.28,Sesheke,24.18,-17.28,24.18,Eastern and Southern Africa,correct location data,
1023,"Zambia, Zambia",Zambia,ZMB,0.0,Zambia,0.0,-14.5186239,27.5599164,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1024,"Zamseed, Farm, Zambia",Zambia,ZMB,-14.2,"Zamseed, Farm",28.4,-14.2,28.4,Eastern and Southern Africa,correct location data,
1025,"Arcturus, Zimbabwe",Zimbabwe,ZWE,-17.783,Arcturus,31.317,-17.783,31.317,Eastern and Southern Africa,correct location data,
1026,"Arex Drss, Harare, Zimbabwe",Zimbabwe,ZWE,-17.8,"Arex Drss, Harare",31.1,-17.8,31.1,Eastern and Southern Africa,correct location data,
1027,"Art Farm, Harare, Zimbabwe",Zimbabwe,ZWE,-17.8,"Art Farm, Harare",31.05,-17.8,31.05,Eastern and Southern Africa,correct location data,
1028,"Chiredzi, Zimbabwe",Zimbabwe,ZWE,-21.02,Chiredzi,31.58,-21.02,31.58,Eastern and Southern Africa,correct location data,
1029,"Harare, 0000, Harare Province, Zimbabwe",Zimbabwe,ZWE,0.0,"Cimmyt, Harare",0.0,-17.831773,31.045686,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1030,"Zimbabwe, Zimbabwe",Zimbabwe,ZWE,0.0,Dedza,0.0,-18.4554963,29.7468414,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1031,"Glendale, Zimbabwe",Zimbabwe,ZWE,-17.08,Glendale,31.03,-17.08,31.03,Eastern and Southern Africa,correct location data,
1032,"Gwebi, Zimbabwe",Zimbabwe,ZWE,-17.7,Gwebi,30.85,-17.7,30.85,Eastern and Southern Africa,correct location data,
1033,"Harare, Zimbabwe",Zimbabwe,ZWE,-17.8,Harare,31.05,-17.8,31.05,Eastern and Southern Africa,correct location data,
1034,"Kadoma, Zimbabwe",Zimbabwe,ZWE,-18.32,Kadoma,30.9,-18.32,30.9,Eastern and Southern Africa,correct location data,
1035,"Lucydale, Zimbabwe",Zimbabwe,ZWE,-19.8,Lucydale,30.8,-19.8,30.8,Eastern and Southern Africa,correct location data,
1036,"Makoholi, Zimbabwe",Zimbabwe,ZWE,-19.83,Makoholi,30.78,-19.83,30.78,Eastern and Southern Afric,correct location data,
1037,"Marondera, Zimbabwe",Zimbabwe,ZWE,-18.8,Marondera,31.6,-18.8,31.6,Eastern and Southern Africa,correct location data,
1038,"Matopos, Zimbabwe",Zimbabwe,ZWE,-20.38,Matopos,28.5,-20.38,28.5,Eastern and Southern Africa,correct location data,
1039,"Mazowe, Zimbabwe",Zimbabwe,ZWE,-17.51,Mazowe,30.91,-17.51,30.91,Eastern and Southern Africa,correct location data,
1040,"Muzarabani, Zimbabwe",Zimbabwe,ZWE,-16.37,Muzarabani,31.02,-16.37,31.02,Eastern and Southern Africa,correct location data,
1041,"Zimbabwe, Zimbabwe",Zimbabwe,ZWE,0.0,Pannar,0.0,-18.4554963,29.7468414,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1042,"Pioneer Road, 00236, Victoria Falls, Matabeleland North, Zimbabwe",Zimbabwe,ZWE,0.0,Pioneer,0.0,-17.9365916,25.8347374,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1043,"Zimbabwe, Zimbabwe",Zimbabwe,ZWE,0.0,Radoma,0.0,-18.4554963,29.7468414,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1044,"Rattray Arnold Farm, Zimbabwe",Zimbabwe,ZWE,-18.116667,Rattray Arnold Farm,31.283333,-18.116667,31.283333,Eastern and Southern Afric,correct location data,
1045,"Ruwa, Zimbabwe",Zimbabwe,ZWE,-17.89,Ruwa,31.24,-17.89,31.24,Eastern and Southern Africa,correct location data,
1046,"Save Valley, Zimbabwe",Zimbabwe,ZWE,-20.35,Save Valley,32.33,-20.35,32.33,Eastern and Southern Africa,correct location data,
1047,"Shamva Zim, Zimbabwe",Zimbabwe,ZWE,-17.32,Shamva Zim,31.57,-17.32,31.57,Eastern and Southern Africa,correct location data,
1048,"Zimbabwe, Zimbabwe",Zimbabwe,ZWE,0.0,Zimbabwe,0.0,-18.4554963,29.7468414,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1049,"Kachwekano, Uganda",Uganda,UGA,-1.26670002937,Kachwekano,29.9500007629,-1.26670002937,29.9500007629,Eastern and Southern Africa,correct location data,
1050,"Gakuta, Rwanda",Rwanda,RWA,-2.16669988632,Gakuta,29.3332996368,-2.16669988632,29.3332996368,Eastern and Southern Africa,correct location data,
1051,"Rwerere, Rwanda",Rwanda,RWA,-1.5,Rwerere,29.6333007813,-1.5,29.6333007813,Eastern and Southern Africa,correct location data,
1052,"Tamira, Rwanda",Rwanda,RWA,-1.50310003757,Tamira,29.6292991638,-1.50310003757,29.6292991638,Eastern and Southern Africa,correct location data,
1053,"Gisozi, Mwaro, Burundi",Burundi,BDI,0.0,Gisozi,0.0,-3.5659737,29.6825013,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
1054,"Eldoret, Kenya",Kenya,KEN,0.5,Eldoret,35.2832984924,0.5,35.2832984924,Eastern and Southern Africa,correct location data,
1055,"Pentecostes, Texcoco, Mexico",Mexico,MEX,19.55134,"Pentecostes, Texcoco",-98.86279,19.55134,-98.86279,Central America and Caribbe,correct location data,
1056,"Texcoco, Mexico",Mexico,MEX,19.55134,Texcoco,-98.86279,19.55134,-98.86279,Central America and Caribbe,correct location data,
1057,"Zacatepec, Morelos, Mexico",Mexico,MEX,0.0,"Zacatepec, Morelos",0.0,18.65059575,-99.20307754840212,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
1058,"Miacatlan, 62630.0, Morelos, Mexico",Mexico,MEX,0.0,Miacatlan,0.0,18.765853,-99.3593994,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
1059,"Punjab, India",India,IND,0.0,Salandhar (punjab),0.0,30.9293211,75.5004841,Asia,no lat/lng entered / incorrect lat/lng - geocoded location,
1060,"Dago, Kenya",Kenya,KEN,-0.052517,Dago,34.740475,-0.052517,34.740475,Eastern and Southern Africa,correct location data,
1061,"Kodiaga, Kenya",Kenya,KEN,-0.066,Kodiaga,34.711892,-0.066,34.711892,Eastern and Southern Africa,correct location data,
1062,"Luanda, Kenya",Kenya,KEN,0.025922,Luanda,34.584678,0.025922,34.584678,Eastern and Southern Africa,correct location data,
1063,"Siaya, Kenya",Kenya,KEN,0.067564,Siaya,34.276828,0.067564,34.276828,Eastern and Southern Africa,correct location data,
1064,"Congo-Brazzaville, Republic of the Congo",Congo,COG,-6.8167,Kaniaka,23.9,-0.7264327,15.6419155,Eastern and Southern Afric,no lat/lng entered / incorrect lat/lng - geocoded location,
