Index,Type,Location,Country,Latitude,Longitude,Recorded_Lat,Recorded_Lng,Address,Country_Code
546,correct location data,El Batan (3),Mexico,19.5238,-98.86764,19.5238,-98.86764,"El Batan (3), Mexico",MEX
547,correct location data,El Molino Zinacantep,Mexico,19.25,-99.83,19.25,-99.83,"El Molino Zinacantep, Mexico",MEX
548,correct location data,"El Refugio, San Luis De La Paz, Guanajuato",Mexico,21.29673,-100.54173,21.29673,-100.54173,"El Refugio, San Luis De La Paz, Guanajuato, Mexico",MEX
549,no lat/lng entered / incorrect lat/lng - geocoded location,"El Zapote, Tonatico",Mexico,0.0,0.0,20.1974325,-97.5439497,"El Zapote, Veracruz, Mexico",MEX
550,correct location data,"Gomez Farias, Jalisco",Mexico,19.78,-103.48,19.78,-103.48,"Gomez Farias, Jalisco, Mexico",MEX
551,correct location data,Guadalajara,Mexico,20.67,-103.33,20.67,-103.33,"Guadalajara, Mexico",MEX
552,no lat/lng entered / incorrect lat/lng - geocoded location,"Guadalajara, Jalisco",Mexico,0.0,0.0,20.676143,-103.3469982,"Guadalajara, 44100, Jalisco, Mexico",MEX
553,correct location data,Guanajuato,Mexico,21.0,-101.27,21.0,-101.27,"Guanajuato, Mexico",MEX
554,correct location data,"Guasave, Sinaloa",Mexico,25.55,-103.5,25.55,-103.5,"Guasave, Sinaloa, Mexico",MEX
555,correct location data,"Gunyo, Aculco Estado De Mexico",Mexico,20.12,-99.85,20.12,-99.85,"Gunyo, Aculco Estado De Mexico, Mexico",MEX
556,correct location data,Hidalgo,Mexico,20.09592,-98.75336,20.09592,-98.75336,"Hidalgo, Mexico",MEX
557,correct location data,Huamantla Tlaxcala,Mexico,19.35,-97.97,19.35,-97.97,"Huamantla Tlaxcala, Mexico",MEX
558,no lat/lng entered / incorrect lat/lng - geocoded location,"Huejutla De Reyes, Hidalgo",Mexico,0.0,0.0,21.14338025,-98.3883786710258,"Huejutla de Reyes, 43000, Hidalgo, Mexico",MEX
559,no lat/lng entered / incorrect lat/lng - geocoded location,Huimanguillo,Mexico,0.0,0.0,17.7620967,-93.66344080511583,"Huimanguillo, Tabasco, Mexico",MEX
560,no lat/lng entered / incorrect lat/lng - geocoded location,"Ignacio De La Llave, Veracruz",Mexico,0.0,0.0,19.333333,-96.666667,"Veracruz, Mexico",MEX
561,correct location data,"Iguala, Guerrero",Mexico,18.35,-99.52,18.35,-99.52,"Iguala, Guerrero, Mexico",MEX
562,correct location data,"Irapuato, Guanajuato",Mexico,20.73,-101.32,20.73,-101.32,"Irapuato, Guanajuato, Mexico",MEX
563,no lat/lng entered / incorrect lat/lng - geocoded location,"Isla, Veracruz",Mexico,0.0,0.0,18.12289035,-95.58427533680396,"Isla, Veracruz, Mexico",MEX
564,correct location data,"Iturbide, Guanajuato",Mexico,20.99943,-100.38912,20.99943,-100.38912,"Iturbide, Guanajuato, Mexico",MEX
565,correct location data,Ixtapan De La Pano,Mexico,19.25,-99.6,19.25,-99.6,"Ixtapan De La Pano, Mexico",MEX
566,no lat/lng entered / incorrect lat/lng - geocoded location,"Jalisco, Jalisco",Mexico,0.0,0.0,20.3333331,-103.6666671,"Jalisco, Mexico",MEX
567,correct location data,Jamay,Mexico,20.3,-102.72,20.3,-102.72,"Jamay, Mexico",MEX
568,no lat/lng entered / incorrect lat/lng - geocoded location,Jerico Chiapas,Mexico,0.0,0.0,15.5405542,-93.0162318,"Miguel Alemán Valdez (Jericó), Chiapas, Mexico",MEX
569,no lat/lng entered / incorrect lat/lng - geocoded location,Jesus Maria,Mexico,0.0,0.0,20.64794705,-102.10757376228773,"Jesús María, Jalisco, Mexico",MEX
570,correct location data,Jiquipilco,Mexico,19.55724,-99.60694,19.55724,-99.60694,"Jiquipilco, Mexico",MEX
571,correct location data,Jocotitlan,Mexico,19.70753,-99.78813,19.70753,-99.78813,"Jocotitlan, Mexico",MEX
572,correct location data,Jocotitlan 2,Mexico,19.70753,-99.78813,19.70753,-99.78813,"Jocotitlan 2, Mexico",MEX
573,no lat/lng entered / incorrect lat/lng - geocoded location,"La Barca, Jalisco",Mexico,0.0,0.0,20.35720795,-102.50327003201096,"La Barca, Jalisco, Mexico",MEX
574,no lat/lng entered / incorrect lat/lng - geocoded location,"La Cantera, Comonfort, Guanajuato",Mexico,0.0,0.0,21.146273,-101.0027656,"La Cantera, Guanajuato, Mexico",MEX
575,no lat/lng entered / incorrect lat/lng - geocoded location,"La Cruz De Elota, Sinaloa",Mexico,0.0,0.0,23.9285579,-106.8946133,"Mar de la Plata, 82773, La Cruz, Sinaloa, Mexico",MEX
576,no lat/lng entered / incorrect lat/lng - geocoded location,"La Huerta, Jalisco",Mexico,0.0,-104.63,19.4822921,-104.6408128,"La Huerta, Jalisco, Mexico",MEX
577,correct location data,"La Loma Municipio, Tepatitla, Jalisco",Mexico,20.81646,-102.76122,20.81646,-102.76122,"La Loma Municipio, Tepatitla, Jalisco, Mexico",MEX
578,correct location data,"La Piedad, Michoacan",Mexico,20.35,-102.0,20.35,-102.0,"La Piedad, Michoacan, Mexico",MEX
579,no lat/lng entered / incorrect lat/lng - geocoded location,"La Torrecilla, Tlalixcoyan, Veracruz",Mexico,0.0,0.0,18.728889,-96.143333,"Torrecillas, Veracruz, Mexico",MEX
580,correct location data,"Leon, Guanajuato",Mexico,21.12,-101.68,21.12,-101.68,"Leon, Guanajuato, Mexico",MEX
581,correct location data,"Los Mochis, Sinaloa",Mexico,25.77,-109.0,25.77,-109.0,"Los Mochis, Sinaloa, Mexico",MEX
582,correct location data,"Los Mochis, Sinaloa (2)",Mexico,25.77,-109.0,25.77,-109.0,"Los Mochis, Sinaloa (2), Mexico",MEX
583,correct location data,"Malinalco, Mexico",Mexico,18.95,-99.5,18.95,-99.5,"Malinalco, Mexico, Mexico",MEX
584,no lat/lng entered / incorrect lat/lng - geocoded location,Mata De Agua,Mexico,0.0,0.0,19.028889,-96.502222,"Mata de Agua, 94235, Veracruz, Mexico",MEX
585,correct location data,"Mavoro, Estado De Mexico",Mexico,19.25,-99.6,19.25,-99.6,"Mavoro, Estado De Mexico, Mexico",MEX
586,correct location data,Metepec,Mexico,19.3,-99.63,19.3,-99.63,"Metepec, Mexico",MEX
587,correct location data,"Mixquihuala, Hidalgo",Mexico,20.22999,-99.2098,20.22999,-99.2098,"Mixquihuala, Hidalgo, Mexico",MEX
588,correct location data,Montecillo,Mexico,19.5,-98.93,19.5,-98.93,"Montecillo, Mexico",MEX
589,no lat/lng entered / incorrect lat/lng - geocoded location,Nayarit,Mexico,0.0,0.0,22.0000001,-105.0000001,"Nayarit, Mexico",MEX
590,correct location data,"Nextipac, Jalisco",Mexico,20.75,-103.52,20.75,-103.52,"Nextipac, Jalisco, Mexico",MEX
591,correct location data,"Nextipac, Jalisco (2)",Mexico,20.75,-103.52,20.75,-103.52,"Nextipac, Jalisco (2), Mexico",MEX
592,correct location data,"Ocotitlan, Puebla",Mexico,18.879,-97.72339,18.879,-97.72339,"Ocotitlan, Puebla, Mexico",MEX
593,correct location data,Ocozocoautla,Mexico,16.77,-93.37,16.77,-93.37,"Ocozocoautla, Mexico",MEX
594,no lat/lng entered / incorrect lat/lng - geocoded location,"Ocuituco, Morelos",Mexico,0.0,0.0,18.879111899999998,-98.7772832902208,"Ocuituco, Morelos, Mexico",MEX
595,no lat/lng entered / incorrect lat/lng - geocoded location,"Ojo De Agua, Santiago Tuxtla, Veracruz",Mexico,0.0,0.0,18.3725,-95.369722,"Ojo de Agua, Veracruz, Mexico",MEX
596,no lat/lng entered / incorrect lat/lng - geocoded location,"Ojo De Agua, Tonatico",Mexico,0.0,0.0,18.7432956,-99.6127579,"Ojo de Agua, 39230.0, Mexico, Mexico",MEX
597,correct location data,"Ojocaliente, Zacatecas",Mexico,22.63,-102.23,22.63,-102.23,"Ojocaliente, Zacatecas, Mexico",MEX
598,correct location data,"Pabellon, Aguascalientes",Mexico,22.14615,-102.27533,22.14615,-102.27533,"Pabellon, Aguascalientes, Mexico",MEX
599,correct location data,"Pedro Escobedo, Queretaro",Mexico,20.49923,-100.14291,20.49923,-100.14291,"Pedro Escobedo, Queretaro, Mexico",MEX
600,no lat/lng entered / incorrect lat/lng - geocoded location,"Penjamo, Guanajuato",Mexico,0.0,0.0,20.4313763,-101.7241184,"Pénjamo, Guanajuato, Mexico",MEX
601,correct location data,"Poncitlan, Jalisco",Mexico,20.37488,-102.91374,20.37488,-102.91374,"Poncitlan, Jalisco, Mexico",MEX
602,correct location data,"Popotes Municipio De Tepatitlan, Jalisco",Mexico,20.82673,-102.75444,20.82673,-102.75444,"Popotes Municipio De Tepatitlan, Jalisco, Mexico",MEX
603,correct location data,Poza Rica,Mexico,20.53,-97.43,20.53,-97.43,"Poza Rica, Mexico",MEX
604,correct location data,Poza Rica (2),Mexico,20.53,-97.43,20.53,-97.43,"Poza Rica (2), Mexico",MEX
605,correct location data,Puebla,Mexico,19.042,-98.21091,19.042,-98.21091,"Puebla, Mexico",MEX
606,no lat/lng entered / incorrect lat/lng - geocoded location,Puerto Vallarta,Mexico,20.6,-105.25,20.69820775,-105.18152416996546,"Puerto Vallarta, Jalisco, Mexico",MEX
607,correct location data,Queretaro,Mexico,20.52,-100.67,20.52,-100.67,"Queretaro, Mexico",MEX
608,no lat/lng entered / incorrect lat/lng - geocoded location,"Quila, Sinaloa",Mexico,0.0,0.0,24.4244306,-107.2201796,"Quilá, Sinaloa, Mexico",MEX
609,correct location data,"Rancheria Hernandez, Puebla",Mexico,18.98,-97.78,18.98,-97.78,"Rancheria Hernandez, Puebla, Mexico",MEX
610,no lat/lng entered / incorrect lat/lng - geocoded location,"Rincon De Parangueo, Guanajuato",Mexico,0.0,0.0,20.4205322,-101.2537744,"Rincon de Parangueo, 38400, Guanajuato, Mexico",MEX
611,correct location data,Rinconada Mazapiltepec,Mexico,18.80752,-98.00903,18.80752,-98.00903,"Rinconada Mazapiltepec, Mexico",MEX
612,correct location data,"Rio Bravo, Tamaulipas",Mexico,25.98,-98.1,25.98,-98.1,"Rio Bravo, Tamaulipas, Mexico",MEX
613,correct location data,"Roque, Guanajuato",Mexico,19.97,-99.82,19.97,-99.82,"Roque, Guanajuato, Mexico",MEX
614,no lat/lng entered / incorrect lat/lng - geocoded location,San Andres Tuxtla,Mexico,0.0,0.0,18.4633672,-95.19831533920046,"San Andrés Tuxtla, 95730, Veracruz, Mexico",MEX
615,correct location data,San Antonio La Isla Mexico,Mexico,19.16219,-99.56935,19.16219,-99.56935,"San Antonio La Isla Mexico, Mexico",MEX
616,correct location data,San Jose De Gracia Michoacan,Mexico,19.98,-103.02,19.98,-103.02,"San Jose De Gracia Michoacan, Mexico",MEX
617,correct location data,San Jose Del Valle Nayarit,Mexico,22.47,-105.45,22.47,-105.45,"San Jose Del Valle Nayarit, Mexico",MEX
618,correct location data,"San Jose Iturbide, Guanajuato",Mexico,20.98965,-100.41779,20.98965,-100.41779,"San Jose Iturbide, Guanajuato, Mexico",MEX
619,no lat/lng entered / incorrect lat/lng - geocoded location,San Juan De Abajo,Mexico,0.0,0.0,20.8516734,-100.7785417,"Don Juan Xido de Abajo, Guanajuato, Mexico",MEX
620,correct location data,San Juan Del Rio,Mexico,20.38631,-99.99786,20.38631,-99.99786,"San Juan Del Rio, Mexico",MEX
621,correct location data,San Juan Zitlaltepec,Mexico,19.77,-99.08,19.77,-99.08,"San Juan Zitlaltepec, Mexico",MEX
622,correct location data,"San Luis De La Paz, Guanajuato",Mexico,21.29673,-100.54173,21.29673,-100.54173,"San Luis De La Paz, Guanajuato, Mexico",MEX
623,no lat/lng entered / incorrect lat/lng - geocoded location,"San Miguel Allende, Guanajuato",Mexico,0.0,0.0,20.9139025,-100.744012,"San Miguel de Allende, Guanajuato, Mexico",MEX
624,correct location data,"San Miguel Cuyutlan, Jalisco",Mexico,20.5,-103.5,20.5,-103.5,"San Miguel Cuyutlan, Jalisco, Mexico",MEX
625,no lat/lng entered / incorrect lat/lng - geocoded location,"San Pedro Lagunillas, Nayarit",Mexico,0.0,0.0,21.16698955,-104.71791325047576,"San Pedro Lagunillas, Nayarit, Mexico",MEX
626,correct location data,San Sebastian Teles,Mexico,22.17,-104.32,22.17,-104.32,"San Sebastian Teles, Mexico",MEX
627,correct location data,"Santa Lucia, Estado De Mexico",Mexico,19.5,-98.92,19.5,-98.92,"Santa Lucia, Estado De Mexico, Mexico",MEX
628,correct location data,Santa Maria Rayon,Mexico,19.14594,-99.58154,19.14594,-99.58154,"Santa Maria Rayon, Mexico",MEX
629,correct location data,"Santiado Del Monte, Municipio Villa Victoria",Mexico,19.79659,-99.87722,19.79659,-99.87722,"Santiado Del Monte, Municipio Villa Victoria, Mexico",MEX
630,correct location data,"Santiago Ixcuintla, Nayarit",Mexico,21.83,-105.18,21.83,-105.18,"Santiago Ixcuintla, Nayarit, Mexico",MEX
631,correct location data,"Silao, Guanajuato",Mexico,20.93,-101.42,20.93,-101.42,"Silao, Guanajuato, Mexico",MEX
632,no lat/lng entered / incorrect lat/lng - geocoded location,"Tamarindos, Veracruz",Mexico,0.0,0.0,19.043398850000003,-96.49325380452741,"EcoClub Tamarindos, S/N, 94235, Mata de Agua, Veracruz, Mexico",MEX
633,no lat/lng entered / incorrect lat/lng - geocoded location,Tamaulipas,Mexico,0.0,0.0,23.9891553,-98.7026825,"Tamaulipas, Mexico",MEX
634,correct location data,Tapachula,Mexico,14.92,-92.25,14.92,-92.25,"Tapachula, Mexico",MEX
635,correct location data,Tejupilco,Mexico,18.92,-100.17,18.92,-100.17,"Tejupilco, Mexico",MEX
636,no lat/lng entered / incorrect lat/lng - geocoded location,"Tepalcingo, Morelos",Mexico,0.0,0.0,18.56943655,-98.9080883044239,"Tepalcingo, Morelos, Mexico",MEX
637,correct location data,"Tepatitlan, Jalisco",Mexico,20.82,-102.73,20.82,-102.73,"Tepatitlan, Jalisco, Mexico",MEX
638,no lat/lng entered / incorrect lat/lng - geocoded location,Tlacomulco,Mexico,0.0,0.0,20.046667,-98.318889,"Tlacomulco, 43740, Hidalgo, Mexico",MEX
639,correct location data,"Tlajomulco, De Zuniga",Mexico,20.47543,-103.44765,20.47543,-103.44765,"Tlajomulco, De Zuniga, Mexico",MEX
640,correct location data,"Tlajomulco, Jalisco",Mexico,20.47,-103.77,20.47,-103.77,"Tlajomulco, Jalisco, Mexico",MEX
641,correct location data,"Tlajomulco, Jalisco (2)",Mexico,20.47,-103.77,20.47,-103.77,"Tlajomulco, Jalisco (2), Mexico",MEX
642,no lat/lng entered / incorrect lat/lng - geocoded location,Tlalixcoyan,Mexico,0.0,0.0,18.773168499999997,-96.20588646956678,"Tlalixcoyan, Veracruz, Mexico",MEX
643,no lat/lng entered / incorrect lat/lng - geocoded location,Tlaltizapan,Mexico,0.0,0.0,18.7045227,-99.14191731588632,"Tlaltizapán de Zapata, Morelos, Mexico",MEX
644,correct location data,Tlaltizapan (2),Mexico,18.68,-99.13,18.68,-99.13,"Tlaltizapan (2), Mexico",MEX
645,correct location data,Tlaltizapan (3),Mexico,18.68,-99.13,18.68,-99.13,"Tlaltizapan (3), Mexico",MEX
646,correct location data,Tlaxcoapan,Mexico,20.09523,-99.21774,20.09523,-99.21774,"Tlaxcoapan, Mexico",MEX
647,correct location data,Toluca,Mexico,19.28,-99.65,19.28,-99.65,"Toluca, Mexico",MEX
648,correct location data,"Tototlan, Jalisco",Mexico,20.55,-102.8,20.55,-102.8,"Tototlan, Jalisco, Mexico",MEX
649,correct location data,"Uach, Campo Experimental",Mexico,19.48933,-98.89365,19.48933,-98.89365,"Uach, Campo Experimental, Mexico",MEX
650,correct location data,"Usmajac Municipio De Sayula, Jalisco",Mexico,19.87373,-103.53953,19.87373,-103.53953,"Usmajac Municipio De Sayula, Jalisco, Mexico",MEX
651,no lat/lng entered / incorrect lat/lng - geocoded location,Uxmal,Mexico,0.0,0.0,20.35930815,-89.77124282998557,"Uxmal, Carretera Umán-Chencollí, Carretera Umán-Chencollí, San Isidro, Yucatán, Mexico",MEX
652,no lat/lng entered / incorrect lat/lng - geocoded location,"Valle De Bravo, Estado De Mexico",Mexico,0.0,0.0,19.1849101,-100.15126325880992,"Valle de Bravo, Mexico, Mexico",MEX
653,no lat/lng entered / incorrect lat/lng - geocoded location,Valle De Culiacan,Mexico,0.0,0.0,24.7547946,-107.4580466,"Valle de Culiacan, 80148, Culiacán, Sinaloa, Mexico",MEX
654,correct location data,Valle De Mexico,Mexico,23.86575,-102.46399,23.86575,-102.46399,"Valle De Mexico, Mexico",MEX
655,no lat/lng entered / incorrect lat/lng - geocoded location,"Valle Del Fuerte, Sinaloa",Mexico,0.0,0.0,25.6859255,-109.07865204412306,"Federal del Valle del Fuerte International Airport, E.C. (Los Mochis - Topolobampo) - Los Paredones, 81250, E.C. (Los Mochis - Topolobampo) - Los Paredones, Los Mochis, Sinaloa, Mexico",MEX
656,correct location data,Valle Del Yaqui,Mexico,27.38,-110.13,27.38,-110.13,"Valle Del Yaqui, Mexico",MEX
657,correct location data,"Valparaiso, Zacatecas",Mexico,22.77163,-103.57086,22.77163,-103.57086,"Valparaiso, Zacatecas, Mexico",MEX
658,no lat/lng entered / incorrect lat/lng - geocoded location,Veracrucito,Mexico,0.0,0.0,18.851667,-97.796111,"Veracrucito, 75610, Puebla, Mexico",MEX
659,correct location data,Veracruz,Mexico,19.15,-96.12,19.15,-96.12,"Veracruz, Mexico",MEX
660,correct location data,"Villa Flores, Chiapas",Mexico,16.5,-93.5,16.5,-93.5,"Villa Flores, Chiapas, Mexico",MEX
661,no lat/lng entered / incorrect lat/lng - geocoded location,"Villa Hidalgo, Nayarit",Mexico,0.0,0.0,21.7418519,-105.2303018,"Villa Hidalgo, Nayarit, Mexico",MEX
662,no lat/lng entered / incorrect lat/lng - geocoded location,"Villa Verde, Guanajuato",Mexico,0.0,0.0,20.5519216,-100.8345103,"Villa Verde, 38027, Celaya, Guanajuato, Mexico",MEX
663,correct location data,"Villanueva, Zacatecas",Mexico,22.35,-102.88,22.35,-102.88,"Villanueva, Zacatecas, Mexico",MEX
664,correct location data,"Xalisco, Nayarit",Mexico,21.43,-104.8,21.43,-104.8,"Xalisco, Nayarit, Mexico",MEX
665,no lat/lng entered / incorrect lat/lng - geocoded location,"Xalostoc, Morelos",Mexico,0.0,0.0,19.5389294,-99.0777325,"San Pedro Xalostoc, 55520, San Andrés de la Cañada, Mexico, Mexico",MEX
666,no lat/lng entered / incorrect lat/lng - geocoded location,"Xocoyucan, Tlaxcala",Mexico,0.0,0.0,19.307222,-98.372778,"San Diego Xocoyucan, 4475, Tlaxcala, Mexico",MEX
667,correct location data,"Zotoluca, Hidalgo",Mexico,19.58688,-98.56805,19.58688,-98.56805,"Zotoluca, Hidalgo, Mexico",MEX
668,correct location data,Zumpango,Mexico,19.794,-99.10028,19.794,-99.10028,"Zumpango, Mexico",MEX
669,correct location data,El Menzeh,Morocco,33.52,-5.17,33.52,-5.17,"El Menzeh, Morocco",MAR
670,no lat/lng entered / incorrect lat/lng - geocoded location,Khemiszemamra,Morocco,0.0,0.0,31.1728192,-7.3366043,"Morocco, Morocco",MAR
671,correct location data,Angonia Tete,Mozambique,-16.16,33.59,-16.16,33.59,"Angonia Tete, Mozambique",MOZ
672,no lat/lng entered / incorrect lat/lng - geocoded location,Angora,Mozambique,0.0,0.0,-19.302233,34.9144977,"Mozambique, Mozambique",MOZ
673,correct location data,Chokwe,Mozambique,-24.53,33.0,-24.53,33.0,"Chokwe, Mozambique",MOZ
674,correct location data,Lichinga,Mozambique,-13.3,35.23,-13.3,35.23,"Lichinga, Mozambique",MOZ
675,correct location data,Mapupulo,Mozambique,-13.24,38.87,-13.24,38.87,"Mapupulo, Mozambique",MOZ
676,correct location data,Maputo,Mozambique,-25.9689,32.5696,-25.9689,32.5696,"Maputo, Mozambique",MOZ
677,correct location data,Mocuba,Mozambique,-16.84,38.26,-16.84,38.26,"Mocuba, Mozambique",MOZ
678,correct location data,Morrumbala-zambezia,Mozambique,-17.33,35.58,-17.33,35.58,"Morrumbala-zambezia, Mozambique",MOZ
679,no lat/lng entered / incorrect lat/lng - geocoded location,Mozambique,Mozambique,0.0,0.0,-19.302233,34.9144977,"Mozambique, Mozambique",MOZ
680,correct location data,Mutarara,Mozambique,-17.45,35.067,-17.45,35.067,"Mutarara, Mozambique",MOZ
681,correct location data,Namialo,Mozambique,-14.91,40.0,-14.91,40.0,"Namialo, Mozambique",MOZ
682,correct location data,Nampula,Mozambique,-15.1,39.28,-15.1,39.28,"Nampula, Mozambique",MOZ
683,correct location data,Nhacoongo,Mozambique,-24.49,34.75,-24.49,34.75,"Nhacoongo, Mozambique",MOZ
684,no lat/lng entered / incorrect lat/lng - geocoded location,Semol,Mozambique,0.0,0.0,-19.302233,34.9144977,"Mozambique, Mozambique",MOZ
685,correct location data,Sussundenga,Mozambique,-19.33,33.22,-19.33,33.22,"Sussundenga, Mozambique",MOZ
686,correct location data,Umbeluzi,Mozambique,-26.0544,32.3635,-26.0544,32.3635,"Umbeluzi, Mozambique",MOZ
687,no lat/lng entered / incorrect lat/lng - geocoded location,Ussudenga,Mozambique,0.0,0.0,-19.302233,34.9144977,"Mozambique, Mozambique",MOZ
688,no lat/lng entered / incorrect lat/lng - geocoded location,Naung Mon,Myanmar,0.0,0.0,16.9786252,97.341379,"Naunggala, Mon, Myanmar",MMR
689,no lat/lng entered / incorrect lat/lng - geocoded location,Sea,Myanmar,0.0,0.0,22.6405969,97.2675367,"Waterfall (wet season only)(still a fun trek anyway), Hsipaw Township, Shan State, Myanmar",MMR
690,no lat/lng entered / incorrect lat/lng - geocoded location,Taryaw,Myanmar,0.0,0.0,17.1750495,95.9999652,"Myanmar, Myanmar",MMR
691,no lat/lng entered / incorrect lat/lng - geocoded location,Tatkan,Myanmar,0.0,0.0,17.1750495,95.9999652,"Myanmar, Myanmar",MMR
692,no lat/lng entered / incorrect lat/lng - geocoded location,Tatkone,Myanmar,0.0,0.0,20.1288844,96.2019535,"Tatkon Township, 15011, Naypyitaw, Myanmar",MMR
693,"entered (-lng, -lat)",Mashare,Namibia,-17.88,20.22,-20.22,17.88,"Mashare, Namibia",NAM
694,no lat/lng entered / incorrect lat/lng - geocoded location,Mitkomst Research Station,Namibia,0.0,0.0,-23.3421727,16.2250963,"Gamsberg Research Station, Khomas, Namibia",NAM
