,index,location,found_lat,found_lng,matched_location
668,1407,"('Amealco, Queretaro', 'Mexico')",20.18744455,-100.06915521888163,"Amealco de Bonfil, Querétaro, Mexico"
669,1408,"('San Diego Texcoco De Mora', 'Mexico')",19.50475275,-98.87219091316118,"Escuela Primaria José María Luis Mora, Miguel Hidalgo, 56130, Miguel Hidalgo, San Diego, Mexico, Mexico"
670,1409,"('Coyuta, Escuintla', 'Guatemala')",14.1914955,-90.98821497117913,"Escuintla, Guatemala"
671,1410,"('La Maquina, Suchitepequez', 'Guatemala')",14.30496535,-91.56539103867601,"Parque San José La Máquina, Suchitepéquez, Guatemala"
672,1411,"('E.e. La Lujosa, Cholulteca', 'Honduras')",13.121331999999999,-86.99301134833182,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras"
673,1412,"('E.e. La Lujosa.cholulteca', 'Honduras')",13.121331999999999,-86.99301134833182,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras"
674,1413,"('E.e. La Playita, Comayagua', 'Honduras')",14.098398750000001,-87.20854067337245,"La Esperanza, 504, Comayaguela, Francisco Morazán, Honduras"
675,1414,"('Kibugu-embu', 'Kenya')",-0.5359626500000001,37.66530196902043,"Embu County, Kenya"
676,1415,"('Boma Ngombe', 'Tanzania')",-3.3321315,37.1478956,"Boma Ng'ombe, 938, Kilimanjaro, Tanzania"
677,1416,"('Alemaya (2)', 'Ethiopia')",9.38333,41.93333,"`Alemaya, Oromia Region, Ethiopia"
678,1417,"('Cereté-cordoba', 'Colombia')",8.8884178,-75.84239456572658,"Cereté, Córdoba, Colombia"
679,1418,"('La Catalina (pereira, Risaralda)', 'Colombia')",4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia"
680,1419,"('La Catalina (pereira, Risasralda)', 'Colombia')",4.80171205,-75.6964201745624,"Santa Catalina II, Bostón, Risaralda, Colombia"
681,1420,"('La Catalina (perira, Risaralda)', 'Colombia')",4.80171205,-75.6964201745624,"Santa Catalina II, Bostón, Risaralda, Colombia"
682,1421,"('La Catalina- Pereira (risaralda)', 'Colombia')",4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia"
683,1422,"('La Catalina-pereira (meta)', 'Colombia')",2.389606,-73.5311851,"La Catalina, Meta, Colombia"
684,1423,"('La Catalina-pereira (risaralda)', 'Colombia')",4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia"
685,1424,"('Menegua - Puerto Lopez (meta)', 'Colombia')",4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia"
686,1425,"('Menegua-puerto Lopez (meta)', 'Colombia')",4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia"
687,1426,"('Menegua-puerto Lopez (meta)', 'Colombia')",4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia"
688,1427,"('Menegua-puerto López (meta)', 'Colombia')",4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia"
689,1428,"('Paraguaicito (armenia)', 'Colombia')",4.4923898,-75.73960166465673,"Armenia, Quindío, Colombia"
690,1429,"('Paraguaicito-armenia (quindio)', 'Colombia')",4.4923898,-75.73960166465673,"Armenia, Quindío, Colombia"
691,1430,"('Sampués-cordoba', 'Colombia')",8.3344713,-75.6666238,"Córdoba, Colombia"
692,1431,"('Semillas Valle - Cerrito', 'Colombia')",3.6829185,-76.3071487,"El Cerrito, Valle del Cauca, Colombia"
693,1432,"('Turipana-cordoba', 'Colombia')",8.3344713,-75.6666238,"Córdoba, Colombia"
694,1433,"('Villavicencio (1)', 'Colombia')",4.6195293,-74.1652038,"Avenida Villavicencio, 110881, Kennedy, Bogota Capital District, Colombia"
695,1434,"('Villavicencio (meta)', 'Colombia')",4.1315113,-73.6206667,"Villavicencio, 500005, Villavicencio, Meta, Colombia"
696,1435,"('Villavivencio (meta)', 'Colombia')",3.5000086,-73.0000086,"Meta, Colombia"
697,1436,"('Paraguaicito,', 'Cambodia')",13.5066394,104.869423,"Cambodia, Cambodia"
698,1437,"('Taluma (meta)', 'Colombia')",3.5000086,-73.0000086,"Meta, Colombia"
699,1438,"('Barranca (lima)', 'Peru')",-10.6742472,-77.7207774,"Province of Barranca, Pativilca, Lima, Peru"
700,1440,"('Chachapoyas, Chimbote', 'Peru')",-9.0783629,-78.5900838,"Chimbote, Ancash, Peru"
701,1441,"('Ee El Porvenir, Tarapoto', 'Peru')",-6.4989451,-76.3782804,"Jirón El Porvenir, TARAPOTO, Tarapoto, San Martín, Peru"
702,1442,"('Huaral Ee Donoso', 'Peru')",-9.5872445,-77.5215493,"EESS SAN NICOLAS, Km. 8, Longitudinal de la Sierra Norte, 02690, Longitudinal de la Sierra Norte, Huaraz, Ancash, Peru"
703,1443,"('La Molina, Lima', 'Peru')",-12.0901768,-76.92233779667893,"La Molina, Lima, Peru"
704,1444,"('Sagrado Corazónl', 'Bolivia')",-16.8477439,-63.4316312,"Sagrado Corazon, 28, Santa Cruz, Bolivia"
705,1445,"('Aguachica-cesar', 'Colombia')",8.24811845,-73.62140380560058,"Aguachica, Cesar, Colombia"
706,1446,"('Allahabad', 'India')",25.4381302,81.8338005,"Allahabad, 211001, Uttar Pradesh, India"
707,1447,"('Aligarh', 'India')",27.8815412,78.0690216,"Aligarh, 202001, Uttar Pradesh, India"
708,1448,"('Attur', 'India')",11.5998273,78.5960829,"Attur, 636102, Tamil Nadu, India"
709,1449,"('Bakaram', 'India')",17.2890993,78.3134553,"Bakaram Jagir, Telangana, India"
710,1450,"('Bihar Sabor', 'India')",25.6440845,85.906508,"Bihar, India"
711,1451,"('Chitradurga', 'India')",14.2548525,76.34828932491845,"Chitradurga taluku, Karnataka, India"
712,1452,"('Dhangaon', 'India')",19.58766755,75.38201640261204,"Lilasones Agro Industri,Dhangaon, Dhorkingaon, Maharashtra, India"
713,1453,"('Haveri', 'India')",14.84627745,75.49272552005591,"Haveri taluku, Karnataka, India"
714,1454,"('Karimnagar', 'India')",18.4346438,79.1322648,"Karimnagar, 505001, Telangana, India"
715,1455,"('Yellampet', 'India')",17.6828696,78.4895896,"Yellampet, 501401, Telangana, India"
716,1456,"('Tarimbaro, Michoacan', 'Mexico')",19.81627885,-101.16373112841322,"Tarímbaro, 58880, Michoacán, Mexico"
717,1457,"('Handeni', 'Tanzania')",-5.4270912,38.0230182,"Handeni, Tanga, Tanzania"
718,1458,"('Mlangarini', 'Tanzania')",-6.5247123,35.7878438,"Tanzania, Tanzania"
719,1459,"('Dhera', 'Ethiopia')",10.2116702,38.6521203,"Ethiopia, Ethiopia"
720,1460,"('Endebes', 'Kenya')",1.0321015,34.8482511,"C44, Endebess, Trans Nzoia, Kenya"
721,1461,"('Dutwa-bariadi', 'Tanzania')",-2.5093101,33.9686528,"Dutwa, Simiyu, Tanzania"
722,1462,"('Kilimatembo', 'Tanzania')",-6.5247123,35.7878438,"Tanzania, Tanzania"
723,1463,"('Mara Farm', 'Tanzania')",-1.7109912,34.621376,"Farm, Mto mara, Mara, Tanzania"
724,1464,"('Meru', 'Tanzania')",-3.2125918,36.7740188,"Little Meru, Tanzania"
725,1465,"('Kakamega (intercrop)', 'Kenya')",0.4957104,34.801548861634615,"Kakamega, Kenya"
726,1466,"('Kakamega (solecrop)', 'Kenya')",0.4957104,34.801548861634615,"Kakamega, Kenya"
727,1469,"('Tlawi', 'Tanzania')",-6.5247123,35.7878438,"Tanzania, Tanzania"
