,COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,Flipped_Lat,Flipped_Lng,GRIDCODE,Geocoded_Adr,Geocoded_Lat,Geocoded_Lng,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,Region,SITEID,START,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid
215,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"El Negrito, Yoro, Honduras",15.3067118,-87.6991901,,,0.0,0.0,0.0,0.0,,"YORO, EL PATE",0.0,374.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1507.0
216,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Morazan, Yoro, Honduras",15.3202182,-87.598286,,,0.0,0.0,0.0,0.0,,"YORO, MORAZAN",0.0,375.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1508.0
217,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Amberpet, Telangana, India",17.7776835,78.5705066,,,0.0,0.0,0.0,0.0,,AMBERPET,0.0,378.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1819.0
218,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Gorakhpur, Uttar Pradesh, India",26.75845,83.37521749999999,,,0.0,0.0,0.0,0.0,,"BELIPAR, GORAKHPUR, U.P.",0.0,390.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1559.0
219,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Bihar, India",25.6440845,85.906508,,,0.0,0.0,0.0,0.0,,BIHAR,0.0,391.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1560.0
220,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Dholi, 123029, Haryana, India",28.3513155,76.1198738,,,0.0,0.0,0.0,0.0,,DHOLI (2),0.0,397.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1779.0
221,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,DOHAD,0.0,399.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1817.0
222,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Godhra, 389001, Gujarat, India",22.7785001,73.6245157,,,0.0,0.0,0.0,0.0,,GODHSA GAUJASAT,0.0,401.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1750.0
223,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,INDIA,0.0,403.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1646.0
224,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,KHADBRABHRA,0.0,412.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1845.0
225,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Khedbrahma, 383255, Gujarat, India",24.0310797,73.0484074,,,0.0,0.0,0.0,0.0,,KHEDBRAHMA,0.0,413.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1585.0
226,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,MUZAFFERPUR,0.0,418.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1406.0
227,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"New Delhi, Delhi, India",28.6141793,77.2022662,,,0.0,0.0,0.0,0.0,,NEW DELHI,0.0,419.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1418.0
228,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Pantnagar, 263145, Uttarakhand, India",29.0264162,79.4859989,,,0.0,0.0,0.0,0.0,,PANTNAGAR (2),0.0,423.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1770.0
229,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Parbhani, 431400, Maharashtra, India",19.262469,76.7718,,,0.0,0.0,0.0,0.0,,PARBHANI,0.0,424.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1572.0
230,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Poonch, Uttar Pradesh, India",25.8241798,79.0444959,,,0.0,0.0,0.0,0.0,,POONCH,0.0,425.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1760.0
231,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Kasu Brahmananda Reddy Park, KBR Park Peripheral Jogging Track, 500034, KBR Park Peripheral Jogging Track, Hyderabad, Telangana, India",17.4202917,78.42046362794693,,,0.0,0.0,0.0,0.0,,PRABHAKAR REDDY,0.0,426.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1739.0
232,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,PROBHAKOR,0.0,427.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1586.0
233,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Pusa, Delhi, India",28.63629965,77.15764441079895,,,0.0,0.0,0.0,0.0,,PUSA,0.0,429.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1825.0
234,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India Gate, Rajpath, 020626, Rajpath, New Delhi, Delhi, India",28.6128924,77.2294312,,,0.0,0.0,0.0,0.0,,R&D (PACHORA).,0.0,430.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2249.0
235,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India Gate, Rajpath, 020626, Rajpath, New Delhi, Delhi, India",28.6128924,77.2294312,,,0.0,0.0,0.0,0.0,,R&D (WADADHE).,0.0,431.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2250.0
236,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Ranchi, 834001, Jharkhand, India",23.3700354,85.3250132,,,0.0,0.0,0.0,0.0,,RANCHI,0.0,433.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1867.0
237,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Bihar School of Yoga, 811201, Munger, Bihar, India",25.3851063,86.46769912015446,,,0.0,0.0,0.0,0.0,,RAU PUSA (BIHAR),0.0,434.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1830.0
238,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"India, India",22.3511148,78.6677428,,,0.0,0.0,0.0,0.0,,RAYALKOLE,0.0,435.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1891.0
239,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Samastīpur, Bihar, India",25.75,85.916667,,,0.0,0.0,0.0,0.0,,SAMASTIPUR,0.0,436.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1838.0
240,0.0,INDIA,,0.0,0.0,0.0,0.0,,,0.0,"Horticulture Research Station, 577432, Surani, Karnataka, India",13.69846395,75.2334723654391,,,0.0,0.0,0.0,0.0,,"SRINAGAR, K.D. RESEARCH STATION",0.0,439.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1573.0
241,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Gowa, North Sulawesi, Indonesia",3.5490959,125.5386701,,,0.0,0.0,0.0,0.0,,GOWA S. SULAWESI,0.0,446.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1835.0
242,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Sungai Pandan Hulu, South Kalimantan, Indonesia",-2.4684359,115.213926,,,0.0,0.0,0.0,0.0,,HULU SUNGAI SELATAN,0.0,447.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1866.0
243,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Indonesia, Indonesia",-4.7993356,114.5632032,,,0.0,0.0,0.0,0.0,,JAMBEGEDE,0.0,448.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,S,E,0.0,0.0,1284.0
244,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Indonesia, Indonesia",-4.7993356,114.5632032,,,0.0,0.0,0.0,0.0,,NAIBONAT,0.0,452.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1780.0
245,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Natar, Lampung, Indonesia",-5.3188238,105.192809,,,0.0,0.0,0.0,0.0,,"NATAR, LAMPUNG",0.0,453.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1773.0
246,0.0,INDONESIA,,0.0,0.0,0.0,10.0,,,0.0,"Probolinggo, 67214, East Java, Indonesia",-7.7441461,113.2158401,,,0.0,0.0,0.0,0.0,,PROBOLINGGO,0.0,454.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,S,E,0.0,0.0,1279.0
247,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"BRI Cabang Takalar, 01, jl. ince husain, 92261, jl. ince husain, Kalabbirang, South Sulawesi, Indonesia",-5.424416,119.4402163,,,0.0,0.0,0.0,0.0,,"TAKALAR, SOUTH SULAWESI",0.0,455.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1783.0
248,0.0,INDONESIA,,0.0,0.0,0.0,0.0,,,0.0,"Yogyakarta, 55122, Special Region of Yogyakarta, Indonesia",-7.8011945,110.364917,,,0.0,0.0,0.0,0.0,,YOGYAKARTA,0.0,456.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,S,E,0.0,0.0,1285.0
249,0.0,IRAQ,,0.0,0.0,0.0,0.0,,,0.0,"AI Malgayah, Wasit, Iraq",32.550943,45.597238,,,0.0,0.0,0.0,0.0,,AI - LATIFYIA,0.0,459.0,,0.0,,0.0,0.0,,0.0,,0.0,North Africa and Near East,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1873.0
250,0.0,IRAQ,,0.0,0.0,0.0,0.0,,,0.0,"Tuwaitha Nuclear Research Center, 10001, Baghdad, Baghdad, Iraq",33.20876715,44.514783343618504,,,0.0,0.0,0.0,0.0,,TUWAITHA BAGHDAD,0.0,462.0,,0.0,,0.0,0.0,,0.0,,0.0,North Africa and Near East,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1846.0
251,0.0,KAZAKSTAN,,0.0,0.0,0.0,0.0,,,0.0,"АО Asia Central Cement, 101408, Aqtau, Karaganda Region, Kazakhstan",50.2376066,73.04586272134642,,,0.0,0.0,0.0,0.0,,CENTRAL ASIA,0.0,463.0,,0.0,,0.0,0.0,,0.0,,0.0,Asia,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1820.0
252,0.0,KENYA,11 to 12.5,0.0,0.0,0.0,0.0,,,0.0,"Baobab Road, 80101, Mombasa, Mombasa, Kenya",-4.0165731,39.7258892,,,0.0,0.0,0.0,0.0,,BAOBAB,0.0,465.0,,0.0,,0.0,0.0,> 18 and < 24,0.0,,0.0,Eastern and Southern Africa,83.0,0.0,>=200 and <600,,0.0,0.0,S,E,0.0,0.0,929.0
253,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Kakuma I, Kakuma, Turkana, Kenya",3.7326248499999997,34.8413908775106,,,0.0,0.0,0.0,0.0,,K.T.I,0.0,479.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1809.0
254,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Embu County, Kenya",-0.5359626500000001,37.66530196902043,,,0.0,0.0,0.0,0.0,,KARI - EMBU,0.0,482.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1810.0
255,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Kenya, Kenya",1.4419683,38.4313975,,,0.0,0.0,0.0,0.0,,KARURINA,0.0,483.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1811.0
256,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Kenya, Kenya",1.4419683,38.4313975,,,0.0,0.0,0.0,0.0,,TANSEED,0.0,508.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1533.0
257,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Kenya, Kenya",1.4419683,38.4313975,,,0.0,0.0,0.0,0.0,,WANBUGU,0.0,510.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1813.0
258,0.0,KENYA,,0.0,0.0,0.0,0.0,,,0.0,"Western, Kenya",0.5090396,34.5731341,,,0.0,0.0,0.0,0.0,,WESTERN SEEDS,0.0,512.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1687.0
259,0.0,LESOTHO,,0.0,0.0,0.0,0.0,,,0.0,"Lesotho, Lesotho",-29.6039267,28.3350193,,,0.0,0.0,0.0,0.0,,LESOTHO,0.0,514.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1644.0
260,0.0,MALAWI,,0.0,0.0,0.0,0.0,,,0.0,"Chitala Agricultural Research Station, Mphunga, Salima, Malawi",-13.680208050000001,34.25890878313515,,,0.0,0.0,0.0,0.0,,BAKA RESEARCH STATION,0.0,525.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1987.0
261,0.0,MALAWI,,0.0,0.0,0.0,0.0,,,0.0,"Malawi, Malawi",-13.2687204,33.9301963,,,0.0,0.0,0.0,0.0,,MPHIMBI,0.0,535.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2008.0
262,0.0,MALAWI,,0.0,0.0,0.0,0.0,,,0.0,"Not known yet, Nsangwe, Chikwawa, Malawi",-16.5043189,34.892303763072434,,,0.0,0.0,0.0,0.0,,NOT IDENTIFIED,0.0,537.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1459.0
263,0.0,MALI,,0.0,0.0,0.0,0.0,,,0.0,"Katibougou, Koulikoro, Mali",12.5017753,-8.0920452,,,0.0,0.0,0.0,0.0,,KATIBOUGOU,0.0,542.0,,0.0,,0.0,0.0,,0.0,,0.0,Western Africa,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,791.0
264,0.0,MALI,,0.0,0.0,0.0,0.0,,,0.0,"KOLOMBADA, Koulikoro, Mali",12.69305,-7.0090667,,,0.0,0.0,0.0,0.0,,KOLOMBADA,0.0,543.0,,0.0,,0.0,0.0,,0.0,,0.0,Western Africa,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,799.0
265,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Acatic, Jalisco, Mexico",20.76878345,-102.92039700254298,,,0.0,0.0,0.0,0.0,,"ACATIC, JALISCO",0.0,546.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1801.0
266,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Acayucan, 96000, Veracruz, Mexico",18.0281048,-95.03593818139205,,,0.0,0.0,0.0,0.0,,"ACAYUCAN, VERACRUZ",0.0,547.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1919.0
267,0.0,MEXICO,12.5,0.0,0.0,650.0,200.0,,,0.0,"Agua Fría, Puebla, Mexico",20.53396,-97.623345,,,0.0,0.0,0.0,0.0,,AGUA FRIA,0.0,549.0,,0.0,,31.0,26.9,,21.0,,1350.0,Central America and Caribbean,0.0,6.0,,,0.0,0.0,,,0.0,0.0,616.0
268,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Guadalupe del Monte, 38160, Guanajuato, Mexico",20.5563477,-100.6388368,,,0.0,0.0,0.0,0.0,,"APASEO EL GUADALUPE, GUANAJUATO",0.0,557.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2251.0
269,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Atlacomulco, Mexico, Mexico",19.81591915,-99.86811932469178,,,0.0,0.0,0.0,0.0,,ATLACOMULCO,0.0,558.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2190.0
270,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Axochio, 95730, Veracruz, Mexico",18.3714731,-95.2992855,,,0.0,0.0,0.0,0.0,,"AXOCHIO, SAN ANDRES TUXTLA, VERACRUZ",0.0,559.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1510.0
271,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Pénjamo, Guanajuato, Mexico",20.4313763,-101.7241184,,,0.0,0.0,0.0,0.0,,"BUENAVISTA PENJAMO, GUANAJUATO",0.0,560.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1587.0
272,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"José Cardel, 96700, Veracruz, Mexico",17.444722,-94.221389,,,0.0,0.0,0.0,0.0,,CARDEL,0.0,565.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1419.0
273,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Champotón, Campeche, Mexico",19.12975965,-90.45225444832099,,,0.0,0.0,0.0,0.0,,"CHAMPOTON, CAMPECHE",0.0,569.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2248.0
274,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Chiapas, Mexico",16.5000001,-92.5000001,,,0.0,0.0,0.0,0.0,,CHIAPAS,0.0,572.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1541.0
275,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Mexico, Mexico",22.5000485,-100.0000375,,,0.0,0.0,0.0,0.0,,CHORRERONES,0.0,573.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1542.0
276,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Colonia México Lindo, 92770, Veracruz, Mexico",20.949722,-97.458889,,,0.0,0.0,0.0,0.0,,COLONIA DEL TUREN,0.0,580.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1543.0
277,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Coquimatlán, Colima, Mexico",19.1759779,-103.92391335718723,,,0.0,0.0,0.0,0.0,,COQUIMATLAN,0.0,581.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1407.0
278,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Corralejo, 37800, Colonia Padre Hidalgo, Guanajuato, Mexico",21.1693183,-100.9366005,,,0.0,0.0,0.0,0.0,,"CORRALEJO DE HIDALGO, GUANAJUATO",0.0,582.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1537.0
279,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Mexico, Mexico",22.5000485,-100.0000375,,,0.0,0.0,0.0,0.0,,COTAXLA,0.0,583.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1511.0
280,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Coyoltepec, 95730, Veracruz, Mexico",18.338333,-95.308889,,,0.0,0.0,0.0,0.0,,"COYOLTEPEC, SAN ANDRES TUXTLA, VERACRUZ",0.0,585.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1512.0
281,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Zona Arqueológica de Edzná, Ramal a Edzná, Ramal a Edzná, Noyaxché, Campeche, Mexico",19.5976011,-90.231118911752,,,0.0,0.0,0.0,0.0,,"EDZNA, CAMPECHE",0.0,595.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1556.0
282,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"COL. 1ro DE MAYO, 24100, Campeche, Mexico",18.657144,-91.8233753,,,0.0,0.0,0.0,0.0,,EJIDO 1RO DE MAYO,0.0,596.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2069.0
283,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"El Zapote, Veracruz, Mexico",20.1974325,-97.5439497,,,0.0,0.0,0.0,0.0,,"EL ZAPOTE, TONATICO",0.0,602.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1894.0
284,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Guadalajara, 44100, Jalisco, Mexico",20.676143,-103.3469982,,,0.0,0.0,0.0,0.0,,"GUADALAJARA, JALISCO",0.0,605.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2400.0
285,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Huejutla de Reyes, 43000, Hidalgo, Mexico",21.14338025,-98.3883786710258,,,0.0,0.0,0.0,0.0,,"HUEJUTLA DE REYES, HIDALGO",0.0,611.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2261.0
286,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Huimanguillo, Tabasco, Mexico",17.7620967,-93.66344080511583,,,0.0,0.0,0.0,0.0,,HUIMANGUILLO,0.0,612.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2254.0
287,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Veracruz, Mexico",19.333333,-96.666667,,,0.0,0.0,0.0,0.0,,"IGNACIO DE LA LLAVE, VERACRUZ",0.0,613.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1513.0
288,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Isla, Veracruz, Mexico",18.12289035,-95.58427533680396,,,0.0,0.0,0.0,0.0,,"ISLA, VERACRUZ",0.0,616.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2255.0
289,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Jalisco, Mexico",20.3333331,-103.6666671,,,0.0,0.0,0.0,0.0,,"JALISCO, JALISCO",0.0,619.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,590.0
290,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Miguel Alemán Valdez (Jericó), Chiapas, Mexico",15.5405542,-93.0162318,,,0.0,0.0,0.0,0.0,,JERICO CHIAPAS,0.0,621.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1920.0
291,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"Jesús María, Jalisco, Mexico",20.64794705,-102.10757376228773,,,0.0,0.0,0.0,0.0,,JESUS MARIA,0.0,622.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1793.0
292,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"La Barca, Jalisco, Mexico",20.35720795,-102.50327003201096,,,0.0,0.0,0.0,0.0,,"LA BARCA, JALISCO",0.0,626.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1895.0
293,0.0,MEXICO,,0.0,0.0,0.0,0.0,,,0.0,"La Cantera, Guanajuato, Mexico",21.146273,-101.0027656,,,0.0,0.0,0.0,0.0,,"LA CANTERA, COMONFORT, GUANAJUATO",0.0,627.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1888.0
